تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-02-12 17:28:57,تابش خورشیدی,0,W/m2
2026-02-12 17:28:57,جهت باد,227.8,degree
2026-02-12 17:28:57,دما,20.7,°C
2026-02-12 17:18:56,فشار هوا,91.8,kPa
2026-02-12 17:18:56,باران,241.6,mm
2026-02-12 17:18:56,سرعت باد,10.4,km/h
2026-02-12 17:18:56,دما,21.3,°C
2026-02-12 17:18:56,تابش خورشیدی,0,W/m2
2026-02-12 17:18:56,رطوبت,27.5,%
2026-02-12 17:18:56,جهت باد,90.4,degree
2026-02-12 17:08:54,فشار هوا,91.8,kPa
2026-02-12 17:08:54,تابش خورشیدی,2,W/m2
2026-02-12 17:08:54,باران,241.6,mm
2026-02-12 17:08:54,سرعت باد,11.4,km/h
2026-02-12 17:08:54,جهت باد,202,degree
2026-02-12 17:08:54,رطوبت,28.3,%
2026-02-12 17:08:54,دما,20.6,°C
2026-02-12 16:58:53,فشار هوا,91.7,kPa
2026-02-12 16:58:53,جهت باد,189.3,degree
2026-02-12 16:58:53,دما,20.2,°C
2026-02-12 16:58:53,باران,241.6,mm
2026-02-12 16:58:53,سرعت باد,8,km/h
2026-02-12 16:58:53,رطوبت,30.9,%
2026-02-12 16:58:53,تابش خورشیدی,6,W/m2
2026-02-12 16:48:52,رطوبت,31.5,%
2026-02-12 16:48:52,فشار هوا,91.8,kPa
2026-02-12 16:48:52,تابش خورشیدی,16,W/m2
2026-02-12 16:48:52,باران,241.6,mm
2026-02-12 16:48:52,سرعت باد,10.7,km/h
2026-02-12 16:48:52,جهت باد,163.6,degree
2026-02-12 16:48:52,دما,20.8,°C
2026-02-12 16:38:55,فشار هوا,91.8,kPa
2026-02-12 16:38:55,سرعت باد,13.1,km/h
2026-02-12 16:38:55,جهت باد,182.2,degree
2026-02-12 16:38:55,رطوبت,30.8,%
2026-02-12 16:38:55,باران,241.6,mm
2026-02-12 16:38:55,دما,21.2,°C
2026-02-12 16:38:55,تابش خورشیدی,49,W/m2
2026-02-12 16:28:54,سرعت باد,12.9,km/h
2026-02-12 16:28:54,تابش خورشیدی,71,W/m2
2026-02-12 16:28:54,فشار هوا,91.8,kPa
2026-02-12 16:28:54,دما,21.9,°C
2026-02-12 16:28:54,جهت باد,220.1,degree
2026-02-12 16:28:54,رطوبت,27.1,%
2026-02-12 16:28:54,باران,241.6,mm
2026-02-12 16:19:02,تابش خورشیدی,123,W/m2
2026-02-12 16:19:02,جهت باد,211,degree
2026-02-12 16:19:02,دما,22.1,°C
2026-02-12 16:19:02,سرعت باد,5.7,km/h
2026-02-12 16:19:02,رطوبت,28.8,%
2026-02-12 16:19:02,فشار هوا,91.8,kPa
2026-02-12 16:19:02,باران,241.6,mm
2026-02-12 16:08:49,رطوبت,25.6,%
2026-02-12 16:08:49,دما,22.2,°C
2026-02-12 16:08:49,سرعت باد,9.4,km/h
2026-02-12 16:08:49,فشار هوا,91.8,kPa
2026-02-12 16:08:49,تابش خورشیدی,124,W/m2
2026-02-12 16:08:49,جهت باد,247.3,degree
2026-02-12 16:08:49,باران,241.6,mm
2026-02-12 15:58:48,جهت باد,230.5,degree
2026-02-12 15:58:48,تابش خورشیدی,90,W/m2
2026-02-12 15:58:48,باران,241.6,mm
2026-02-12 15:58:48,سرعت باد,7.3,km/h
2026-02-12 15:58:48,رطوبت,26.9,%
2026-02-12 15:58:48,فشار هوا,91.8,kPa
2026-02-12 15:58:48,دما,21.6,°C
2026-02-12 15:49:27,دما,21.5,°C
2026-02-12 15:49:27,فشار هوا,91.8,kPa
2026-02-12 15:49:27,رطوبت,28.3,%
2026-02-12 15:49:27,باران,241.6,mm
2026-02-12 15:49:27,سرعت باد,3.8,km/h
2026-02-12 15:49:27,جهت باد,317.1,degree
2026-02-12 15:49:27,تابش خورشیدی,51,W/m2
2026-02-12 15:49:14,رطوبت,28.3,%
2026-02-12 15:49:14,دما,21.5,°C
2026-02-12 15:49:14,باران,241.6,mm
2026-02-12 15:49:14,سرعت باد,3.8,km/h
2026-02-12 15:49:14,جهت باد,317.1,degree
2026-02-12 15:49:14,فشار هوا,91.8,kPa
2026-02-12 15:49:14,تابش خورشیدی,51,W/m2
2026-02-12 15:38:49,سرعت باد,4.3,km/h
2026-02-12 15:38:49,جهت باد,234.4,degree
2026-02-12 15:38:49,فشار هوا,91.8,kPa
2026-02-12 15:38:49,دما,21.7,°C
2026-02-12 15:38:49,باران,241.6,mm
2026-02-12 15:38:49,تابش خورشیدی,62,W/m2
2026-02-12 15:38:49,رطوبت,27.1,%
2026-02-12 15:28:44,باران,241.6,mm
2026-02-12 15:28:44,تابش خورشیدی,70,W/m2
2026-02-12 15:28:44,فشار هوا,91.8,kPa
2026-02-12 15:28:44,رطوبت,27,%
2026-02-12 15:28:44,سرعت باد,6.1,km/h
2026-02-12 15:28:44,دما,21.9,°C
2026-02-12 15:28:44,جهت باد,260.6,degree
2026-02-12 15:18:45,فشار هوا,91.8,kPa
2026-02-12 15:18:45,جهت باد,250.3,degree
2026-02-12 15:18:45,سرعت باد,16.2,km/h
2026-02-12 15:18:45,رطوبت,26.5,%
2026-02-12 15:18:45,دما,21.9,°C
2026-02-12 15:18:45,تابش خورشیدی,82,W/m2
2026-02-12 15:18:45,باران,241.6,mm
2026-02-12 15:08:33,سرعت باد,6.5,km/h
2026-02-12 15:08:33,دما,22,°C
2026-02-12 15:08:33,تابش خورشیدی,91,W/m2
2026-02-12 15:08:33,جهت باد,278.7,degree
2026-02-12 15:08:33,رطوبت,27.9,%
2026-02-12 15:08:33,باران,241.6,mm
2026-02-12 15:08:33,فشار هوا,91.8,kPa
2026-02-12 14:58:33,رطوبت,26.2,%
2026-02-12 14:58:33,سرعت باد,4.5,km/h
2026-02-12 14:58:33,تابش خورشیدی,115,W/m2
2026-02-12 14:58:33,دما,22.3,°C
2026-02-12 14:58:33,فشار هوا,91.8,kPa
2026-02-12 14:58:33,باران,241.6,mm
2026-02-12 14:58:33,جهت باد,301.6,degree
2026-02-12 14:48:31,تابش خورشیدی,116,W/m2
2026-02-12 14:48:31,دما,22.4,°C
2026-02-12 14:48:31,سرعت باد,14.1,km/h
2026-02-12 14:48:31,باران,241.6,mm
2026-02-12 14:48:31,رطوبت,26.7,%
2026-02-12 14:48:31,فشار هوا,91.8,kPa
2026-02-12 14:48:31,جهت باد,285.3,degree
2026-02-12 14:38:34,باران,241.6,mm
2026-02-12 14:38:34,تابش خورشیدی,164,W/m2
2026-02-12 14:38:34,دما,22.7,°C
2026-02-12 14:38:34,فشار هوا,91.8,kPa
2026-02-12 14:38:34,رطوبت,26,%
2026-02-12 14:38:34,جهت باد,285.5,degree
2026-02-12 14:38:34,سرعت باد,16.8,km/h
2026-02-12 14:28:41,رطوبت,26.8,%
2026-02-12 14:28:41,فشار هوا,91.8,kPa
2026-02-12 14:28:41,سرعت باد,5.3,km/h
2026-02-12 14:28:41,باران,241.6,mm
2026-02-12 14:28:41,تابش خورشیدی,192,W/m2
2026-02-12 14:28:41,دما,22.8,°C
2026-02-12 14:28:41,جهت باد,249.6,degree
2026-02-12 14:18:29,تابش خورشیدی,310,W/m2
2026-02-12 14:18:29,فشار هوا,91.8,kPa
2026-02-12 14:18:29,جهت باد,273.1,degree
2026-02-12 14:18:29,رطوبت,25.7,%
2026-02-12 14:18:29,باران,241.6,mm
2026-02-12 14:18:29,دما,23,°C
2026-02-12 14:18:29,سرعت باد,11.3,km/h
2026-02-12 14:08:27,سرعت باد,13.3,km/h
2026-02-12 14:08:27,فشار هوا,91.8,kPa
2026-02-12 14:08:27,باران,241.6,mm
2026-02-12 14:08:27,تابش خورشیدی,295,W/m2
2026-02-12 14:08:27,رطوبت,26.8,%
2026-02-12 14:08:27,دما,22.7,°C
2026-02-12 14:08:27,جهت باد,297.8,degree
2026-02-12 13:58:26,باران,241.6,mm
2026-02-12 13:58:26,تابش خورشیدی,252,W/m2
2026-02-12 13:58:26,فشار هوا,91.8,kPa
2026-02-12 13:58:26,سرعت باد,5.5,km/h
2026-02-12 13:58:26,رطوبت,26.5,%
2026-02-12 13:58:26,دما,22.7,°C
2026-02-12 13:58:26,جهت باد,268,degree
2026-02-12 13:48:26,رطوبت,26.9,%
2026-02-12 13:48:26,باران,241.6,mm
2026-02-12 13:48:26,فشار هوا,91.8,kPa
2026-02-12 13:48:26,تابش خورشیدی,238,W/m2
2026-02-12 13:48:26,سرعت باد,11.4,km/h
2026-02-12 13:48:26,جهت باد,292.8,degree
2026-02-12 13:48:26,دما,22.5,°C
2026-02-12 13:38:25,تابش خورشیدی,238,W/m2
2026-02-12 13:38:25,فشار هوا,91.8,kPa
2026-02-12 13:38:25,رطوبت,26.3,%
2026-02-12 13:38:25,سرعت باد,12.2,km/h
2026-02-12 13:38:25,دما,22.5,°C
2026-02-12 13:38:25,جهت باد,250.5,degree
2026-02-12 13:38:25,باران,241.6,mm
2026-02-12 13:28:24,جهت باد,252.7,degree
2026-02-12 13:28:24,سرعت باد,33.9,km/h
2026-02-12 13:28:24,رطوبت,26.5,%
2026-02-12 13:28:24,دما,22.4,°C
2026-02-12 13:28:24,باران,241.6,mm
2026-02-12 13:28:24,فشار هوا,91.7,kPa
2026-02-12 13:28:24,تابش خورشیدی,244,W/m2
2026-02-12 13:18:27,جهت باد,255.2,degree
2026-02-12 13:18:27,تابش خورشیدی,239,W/m2
2026-02-12 13:18:27,سرعت باد,33.7,km/h
2026-02-12 13:18:27,دما,22.2,°C
2026-02-12 13:18:27,باران,241.6,mm
2026-02-12 13:18:27,رطوبت,26.2,%
2026-02-12 13:18:27,فشار هوا,91.7,kPa
2026-02-12 13:08:21,سرعت باد,30,km/h
2026-02-12 13:08:21,تابش خورشیدی,260,W/m2
2026-02-12 13:08:21,جهت باد,254.3,degree
2026-02-12 13:08:21,دما,22.4,°C
2026-02-12 13:08:21,باران,241.6,mm
2026-02-12 13:08:21,رطوبت,26.4,%
2026-02-12 13:08:21,فشار هوا,91.7,kPa
2026-02-12 12:58:35,فشار هوا,91.8,kPa
2026-02-12 12:58:35,رطوبت,27.3,%
2026-02-12 12:58:35,تابش خورشیدی,255,W/m2
2026-02-12 12:58:35,جهت باد,251.3,degree
2026-02-12 12:58:35,باران,241.6,mm
2026-02-12 12:58:35,سرعت باد,19.7,km/h
2026-02-12 12:58:35,دما,22.1,°C
2026-02-12 12:48:19,باران,241.6,mm
2026-02-12 12:48:19,رطوبت,28.2,%
2026-02-12 12:48:19,جهت باد,277.7,degree
2026-02-12 12:48:19,دما,21.9,°C
2026-02-12 12:48:19,فشار هوا,91.8,kPa
2026-02-12 12:48:19,سرعت باد,10.1,km/h
2026-02-12 12:48:19,تابش خورشیدی,192,W/m2
2026-02-12 12:38:19,دما,21.9,°C
2026-02-12 12:38:19,فشار هوا,91.8,kPa
2026-02-12 12:38:19,رطوبت,28.3,%
2026-02-12 12:38:19,تابش خورشیدی,158,W/m2
2026-02-12 12:38:19,باران,241.6,mm
2026-02-12 12:38:19,جهت باد,277.2,degree
2026-02-12 12:38:19,سرعت باد,9.8,km/h
2026-02-12 12:28:18,باران,241.6,mm
2026-02-12 12:28:18,جهت باد,299,degree
2026-02-12 12:28:18,دما,22.1,°C
2026-02-12 12:28:18,تابش خورشیدی,158,W/m2
2026-02-12 12:28:18,رطوبت,28.2,%
2026-02-12 12:28:18,سرعت باد,7,km/h
2026-02-12 12:28:18,فشار هوا,91.8,kPa
2026-02-12 12:18:17,جهت باد,296,degree
2026-02-12 12:18:17,سرعت باد,5.8,km/h
2026-02-12 12:18:17,فشار هوا,91.8,kPa
2026-02-12 12:18:17,باران,241.6,mm
2026-02-12 12:18:17,دما,22.4,°C
2026-02-12 12:18:17,رطوبت,27.5,%
2026-02-12 12:18:17,تابش خورشیدی,175,W/m2
2026-02-12 12:08:17,فشار هوا,91.8,kPa
2026-02-12 12:08:17,باران,241.6,mm
2026-02-12 12:08:17,تابش خورشیدی,209,W/m2
2026-02-12 12:08:17,سرعت باد,13.1,km/h
2026-02-12 12:08:17,دما,22.5,°C
2026-02-12 12:08:17,رطوبت,26.8,%
2026-02-12 12:08:17,جهت باد,312.9,degree
2026-02-12 11:58:14,دما,23,°C
2026-02-12 11:58:14,تابش خورشیدی,265,W/m2
2026-02-12 11:58:14,رطوبت,25.7,%
2026-02-12 11:58:14,جهت باد,279.9,degree
2026-02-12 11:58:14,سرعت باد,10.8,km/h
2026-02-12 11:58:14,باران,241.6,mm
2026-02-12 11:58:14,فشار هوا,91.9,kPa
2026-02-12 11:48:15,دما,23.3,°C
2026-02-12 11:48:15,رطوبت,25.4,%
2026-02-12 11:48:15,جهت باد,251.8,degree
2026-02-12 11:48:15,تابش خورشیدی,291,W/m2
2026-02-12 11:48:15,باران,241.6,mm
2026-02-12 11:48:15,سرعت باد,27,km/h
2026-02-12 11:48:15,فشار هوا,91.9,kPa
2026-02-12 11:38:16,جهت باد,242.5,degree
2026-02-12 11:38:16,باران,241.6,mm
2026-02-12 11:38:16,تابش خورشیدی,329,W/m2
2026-02-12 11:38:16,رطوبت,25.3,%
2026-02-12 11:38:16,دما,23.6,°C
2026-02-12 11:38:16,فشار هوا,91.9,kPa
2026-02-12 11:38:16,سرعت باد,23.5,km/h
2026-02-12 11:28:12,فشار هوا,91.9,kPa
2026-02-12 11:28:12,رطوبت,28.2,%
2026-02-12 11:28:12,باران,241.6,mm
2026-02-12 11:28:12,دما,21.9,°C
2026-02-12 11:28:12,تابش خورشیدی,380,W/m2
2026-02-12 11:28:12,سرعت باد,26,km/h
2026-02-12 11:28:12,جهت باد,250.6,degree
2026-02-12 11:18:11,رطوبت,29.8,%
2026-02-12 11:18:11,دما,21.7,°C
2026-02-12 11:18:11,جهت باد,221.6,degree
2026-02-12 11:18:11,فشار هوا,91.9,kPa
2026-02-12 11:18:11,تابش خورشیدی,362,W/m2
2026-02-12 11:18:11,سرعت باد,28,km/h
2026-02-12 11:18:11,باران,241.6,mm
2026-02-12 11:07:22,فشار هوا,91.9,kPa
2026-02-12 11:07:22,رطوبت,30,%
2026-02-12 11:07:22,دما,21.4,°C
2026-02-12 11:07:22,سرعت باد,32.9,km/h
2026-02-12 11:07:22,تابش خورشیدی,359,W/m2
2026-02-12 11:07:22,باران,241.6,mm
2026-02-12 11:07:22,جهت باد,197.1,degree
2026-02-12 10:57:08,تابش خورشیدی,329,W/m2
2026-02-12 10:57:08,جهت باد,198.6,degree
2026-02-12 10:57:08,فشار هوا,91.9,kPa
2026-02-12 10:57:08,رطوبت,29.1,%
2026-02-12 10:57:08,سرعت باد,33.9,km/h
2026-02-12 10:57:08,دما,21.6,°C
2026-02-12 10:57:08,باران,241.6,mm
2026-02-12 10:47:11,باران,241.6,mm
2026-02-12 10:47:11,سرعت باد,29.4,km/h
2026-02-12 10:47:11,رطوبت,27.3,%
2026-02-12 10:47:11,فشار هوا,92,kPa
2026-02-12 10:47:11,دما,22.5,°C
2026-02-12 10:47:11,تابش خورشیدی,412,W/m2
2026-02-12 10:47:11,جهت باد,212,degree
2026-02-12 10:37:06,دما,22,°C
2026-02-12 10:37:06,باران,241.6,mm
2026-02-12 10:37:06,تابش خورشیدی,547,W/m2
2026-02-12 10:37:06,رطوبت,28.7,%
2026-02-12 10:37:06,فشار هوا,92,kPa
2026-02-12 10:37:06,سرعت باد,21.1,km/h
2026-02-12 10:37:06,جهت باد,213.8,degree
2026-02-12 10:27:05,باران,241.6,mm
2026-02-12 10:27:05,فشار هوا,92,kPa
2026-02-12 10:27:05,دما,21.5,°C
2026-02-12 10:27:05,سرعت باد,23,km/h
2026-02-12 10:27:05,تابش خورشیدی,443,W/m2
2026-02-12 10:27:05,جهت باد,213,degree
2026-02-12 10:27:05,رطوبت,30.2,%
2026-02-12 10:17:05,فشار هوا,92,kPa
2026-02-12 10:17:05,تابش خورشیدی,443,W/m2
2026-02-12 10:17:05,سرعت باد,28.9,km/h
2026-02-12 10:17:05,دما,21,°C
2026-02-12 10:17:05,رطوبت,30.5,%
2026-02-12 10:17:05,جهت باد,197.9,degree
2026-02-12 10:17:05,باران,241.6,mm
2026-02-12 10:08:01,تابش خورشیدی,373,W/m2
2026-02-12 10:08:01,جهت باد,190.9,degree
2026-02-12 10:08:01,سرعت باد,31.2,km/h
2026-02-12 10:08:01,دما,20.6,°C
2026-02-12 10:08:01,فشار هوا,91.9,kPa
2026-02-12 10:08:01,باران,241.6,mm
2026-02-12 10:08:01,رطوبت,30.6,%
2026-02-12 10:07:57,فشار هوا,91.9,kPa
2026-02-12 10:07:57,باران,241.6,mm
2026-02-12 10:07:57,سرعت باد,31.2,km/h
2026-02-12 10:07:57,دما,20.6,°C
2026-02-12 10:07:57,جهت باد,190.9,degree
2026-02-12 10:07:57,رطوبت,30.6,%
2026-02-12 10:07:57,تابش خورشیدی,373,W/m2
2026-02-12 10:07:34,جهت باد,190.9,degree
2026-02-12 10:07:34,فشار هوا,91.9,kPa
2026-02-12 10:07:34,دما,20.6,°C
2026-02-12 10:07:34,سرعت باد,31.2,km/h
2026-02-12 10:07:34,رطوبت,30.6,%
2026-02-12 10:07:34,باران,241.6,mm
2026-02-12 10:07:34,تابش خورشیدی,373,W/m2
2026-02-12 09:57:03,فشار هوا,92,kPa
2026-02-12 09:57:03,دما,20.3,°C
2026-02-12 09:57:03,سرعت باد,24.6,km/h
2026-02-12 09:57:03,باران,241.6,mm
2026-02-12 09:57:03,جهت باد,183.3,degree
2026-02-12 09:57:03,تابش خورشیدی,332,W/m2
2026-02-12 09:57:03,رطوبت,32.3,%
2026-02-12 09:47:01,رطوبت,31.2,%
2026-02-12 09:47:01,سرعت باد,26.9,km/h
2026-02-12 09:47:01,فشار هوا,91.9,kPa
2026-02-12 09:47:01,دما,20.3,°C
2026-02-12 09:47:01,تابش خورشیدی,315,W/m2
2026-02-12 09:47:01,باران,241.6,mm
2026-02-12 09:47:01,جهت باد,187.7,degree
2026-02-12 09:37:02,رطوبت,31.6,%
2026-02-12 09:37:02,تابش خورشیدی,320,W/m2
2026-02-12 09:37:02,دما,20,°C
2026-02-12 09:37:02,فشار هوا,91.9,kPa
2026-02-12 09:37:02,سرعت باد,29.1,km/h
2026-02-12 09:37:02,باران,241.6,mm
2026-02-12 09:37:02,جهت باد,207.2,degree
2026-02-12 09:27:02,دما,20,°C
2026-02-12 09:27:02,رطوبت,31.6,%
2026-02-12 09:27:02,تابش خورشیدی,278,W/m2
2026-02-12 09:27:02,باران,241.6,mm
2026-02-12 09:27:02,فشار هوا,91.9,kPa
2026-02-12 09:27:02,سرعت باد,38,km/h
2026-02-12 09:27:02,جهت باد,211.3,degree
2026-02-12 09:17:02,فشار هوا,91.9,kPa
2026-02-12 09:17:02,جهت باد,207.5,degree
2026-02-12 09:17:02,رطوبت,34.2,%
2026-02-12 09:17:02,تابش خورشیدی,442,W/m2
2026-02-12 09:17:02,دما,19.3,°C
2026-02-12 09:17:02,سرعت باد,34.3,km/h
2026-02-12 09:17:02,باران,241.6,mm
2026-02-12 09:07:01,دما,18.1,°C
2026-02-12 09:07:01,جهت باد,207,degree
2026-02-12 09:07:01,رطوبت,37,%
2026-02-12 09:07:01,سرعت باد,25.4,km/h
2026-02-12 09:07:01,باران,241.6,mm
2026-02-12 09:07:01,تابش خورشیدی,217,W/m2
2026-02-12 09:07:01,فشار هوا,91.9,kPa
2026-02-12 08:56:57,جهت باد,207.5,degree
2026-02-12 08:56:57,رطوبت,37.4,%
2026-02-12 08:56:57,دما,17.7,°C
2026-02-12 08:56:57,فشار هوا,91.9,kPa
2026-02-12 08:56:57,سرعت باد,26.7,km/h
2026-02-12 08:56:57,تابش خورشیدی,158,W/m2
2026-02-12 08:56:57,باران,241.6,mm
2026-02-12 08:46:55,باران,241.6,mm
2026-02-12 08:46:55,رطوبت,37.9,%
2026-02-12 08:46:55,فشار هوا,91.9,kPa
2026-02-12 08:46:55,دما,17.4,°C
2026-02-12 08:46:55,جهت باد,214.6,degree
2026-02-12 08:46:55,سرعت باد,28.8,km/h
2026-02-12 08:46:55,تابش خورشیدی,153,W/m2
2026-02-12 08:36:59,سرعت باد,29.6,km/h
2026-02-12 08:36:59,تابش خورشیدی,144,W/m2
2026-02-12 08:36:59,فشار هوا,91.9,kPa
2026-02-12 08:36:59,باران,241.6,mm
2026-02-12 08:36:59,جهت باد,214.8,degree
2026-02-12 08:36:59,دما,17.3,°C
2026-02-12 08:36:59,رطوبت,38.1,%
2026-02-12 08:26:53,تابش خورشیدی,138,W/m2
2026-02-12 08:26:53,جهت باد,216.2,degree
2026-02-12 08:26:53,رطوبت,38.1,%
2026-02-12 08:26:53,سرعت باد,25.7,km/h
2026-02-12 08:26:53,دما,17.3,°C
2026-02-12 08:26:53,فشار هوا,91.9,kPa
2026-02-12 08:26:53,باران,241.6,mm
2026-02-12 08:16:52,جهت باد,218.9,degree
2026-02-12 08:16:52,باران,241.6,mm
2026-02-12 08:16:52,سرعت باد,16.4,km/h
2026-02-12 08:16:52,رطوبت,38.6,%
2026-02-12 08:16:52,فشار هوا,91.9,kPa
2026-02-12 08:16:52,دما,17.1,°C
2026-02-12 08:16:52,تابش خورشیدی,155,W/m2
2026-02-12 08:06:51,فشار هوا,91.9,kPa
2026-02-12 08:06:51,باران,241.6,mm
2026-02-12 08:06:51,دما,16.8,°C
2026-02-12 08:06:51,تابش خورشیدی,130,W/m2
2026-02-12 08:06:51,رطوبت,39.3,%
2026-02-12 08:06:51,جهت باد,220.1,degree
2026-02-12 08:06:51,سرعت باد,18.7,km/h
2026-02-12 07:56:50,دما,16.3,°C
2026-02-12 07:56:50,تابش خورشیدی,116,W/m2
2026-02-12 07:56:50,رطوبت,40.7,%
2026-02-12 07:56:50,جهت باد,219,degree
2026-02-12 07:56:50,فشار هوا,91.8,kPa
2026-02-12 07:56:50,سرعت باد,17.9,km/h
2026-02-12 07:56:50,باران,241.6,mm
2026-02-12 07:46:50,جهت باد,209.9,degree
2026-02-12 07:46:50,باران,241.6,mm
2026-02-12 07:46:50,سرعت باد,14.8,km/h
2026-02-12 07:46:50,تابش خورشیدی,83,W/m2
2026-02-12 07:46:50,دما,15.9,°C
2026-02-12 07:46:50,رطوبت,42,%
2026-02-12 07:46:50,فشار هوا,91.8,kPa
2026-02-12 07:36:49,باران,241.6,mm
2026-02-12 07:36:49,جهت باد,221.1,degree
2026-02-12 07:36:49,تابش خورشیدی,73,W/m2
2026-02-12 07:36:49,دما,15.6,°C
2026-02-12 07:36:49,سرعت باد,19.7,km/h
2026-02-12 07:36:49,فشار هوا,91.8,kPa
2026-02-12 07:36:49,رطوبت,42.6,%
2026-02-12 07:26:47,باران,241.6,mm
2026-02-12 07:26:47,دما,15.4,°C
2026-02-12 07:26:47,رطوبت,43.4,%
2026-02-12 07:26:47,فشار هوا,91.8,kPa
2026-02-12 07:26:47,سرعت باد,14.7,km/h
2026-02-12 07:26:47,جهت باد,210.1,degree
2026-02-12 07:26:47,تابش خورشیدی,53,W/m2
2026-02-12 07:16:47,رطوبت,45.1,%
2026-02-12 07:16:47,تابش خورشیدی,41,W/m2
2026-02-12 07:16:47,جهت باد,208.1,degree
2026-02-12 07:16:47,سرعت باد,22.1,km/h
2026-02-12 07:16:47,باران,241.6,mm
2026-02-12 07:16:47,فشار هوا,91.8,kPa
2026-02-12 07:16:47,دما,14.9,°C
2026-02-12 07:06:45,دما,15,°C
2026-02-12 07:06:45,باران,241.6,mm
2026-02-12 07:06:45,تابش خورشیدی,35,W/m2
2026-02-12 07:06:45,فشار هوا,91.8,kPa
2026-02-12 07:06:45,جهت باد,201.4,degree
2026-02-12 07:06:45,رطوبت,45,%
2026-02-12 07:06:45,سرعت باد,17.8,km/h
2026-02-12 06:56:44,رطوبت,46.3,%
2026-02-12 06:56:44,فشار هوا,91.8,kPa
2026-02-12 06:56:44,دما,14.5,°C
2026-02-12 06:56:44,جهت باد,210.6,degree
2026-02-12 06:56:44,باران,241.6,mm
2026-02-12 06:56:44,تابش خورشیدی,24,W/m2
2026-02-12 06:56:44,سرعت باد,15.8,km/h
2026-02-12 06:46:43,تابش خورشیدی,16,W/m2
2026-02-12 06:46:43,فشار هوا,91.7,kPa
2026-02-12 06:46:43,دما,14.7,°C
2026-02-12 06:46:43,سرعت باد,18.6,km/h
2026-02-12 06:46:43,جهت باد,217.4,degree
2026-02-12 06:46:43,باران,241.6,mm
2026-02-12 06:46:43,رطوبت,45.5,%
2026-02-12 06:36:43,فشار هوا,91.7,kPa
2026-02-12 06:36:43,جهت باد,214.1,degree
2026-02-12 06:36:43,سرعت باد,17.5,km/h
2026-02-12 06:36:43,تابش خورشیدی,9,W/m2
2026-02-12 06:36:43,دما,14.8,°C
2026-02-12 06:36:43,باران,241.6,mm
2026-02-12 06:36:43,رطوبت,45.3,%
2026-02-12 06:26:41,دما,14.7,°C
2026-02-12 06:26:41,فشار هوا,91.7,kPa
2026-02-12 06:26:41,باران,241.6,mm
2026-02-12 06:26:41,سرعت باد,21.2,km/h
2026-02-12 06:26:41,تابش خورشیدی,3,W/m2
2026-02-12 06:26:41,رطوبت,45.3,%
2026-02-12 06:26:41,جهت باد,213.1,degree
2026-02-12 06:16:41,جهت باد,211.3,degree
2026-02-12 06:16:41,سرعت باد,18.9,km/h
2026-02-12 06:16:41,فشار هوا,91.8,kPa
2026-02-12 06:16:41,رطوبت,44.8,%
2026-02-12 06:16:41,تابش خورشیدی,0,W/m2
2026-02-12 06:16:41,باران,241.6,mm
2026-02-12 06:16:41,دما,14.9,°C
2026-02-12 06:06:39,تابش خورشیدی,0,W/m2
2026-02-12 06:06:39,جهت باد,215.7,degree
2026-02-12 06:06:39,باران,241.6,mm
2026-02-12 06:06:39,دما,14.8,°C
2026-02-12 06:06:39,فشار هوا,91.7,kPa
2026-02-12 06:06:39,رطوبت,45.1,%
2026-02-12 06:06:39,سرعت باد,16.2,km/h
2026-02-12 05:56:38,جهت باد,209.3,degree
2026-02-12 05:56:38,دما,14.2,°C
2026-02-12 05:56:38,رطوبت,47.2,%
2026-02-12 05:56:38,سرعت باد,14.9,km/h
2026-02-12 05:56:38,باران,241.6,mm
2026-02-12 05:56:38,تابش خورشیدی,0,W/m2
2026-02-12 05:56:38,فشار هوا,91.7,kPa
