تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-01-13 21:07:24,جهت باد,60.1,degree
2026-01-13 21:07:24,تابش خورشیدی,0,W/m2
2026-01-13 21:07:24,باران,112.8,mm
2026-01-13 21:07:24,سرعت باد,4.7,km/h
2026-01-13 21:07:24,رطوبت,46.2,%
2026-01-13 21:07:24,دما,10.4,°C
2026-01-13 20:57:22,تابش خورشیدی,0,W/m2
2026-01-13 20:57:22,جهت باد,89.8,degree
2026-01-13 20:57:22,دما,9.2,°C
2026-01-13 20:57:22,سرعت باد,3.4,km/h
2026-01-13 20:57:22,رطوبت,49.8,%
2026-01-13 20:57:22,فشار هوا,91.8,kPa
2026-01-13 20:57:22,باران,112.8,mm
2026-01-13 20:47:21,تابش خورشیدی,0,W/m2
2026-01-13 20:47:21,فشار هوا,91.9,kPa
2026-01-13 20:47:21,سرعت باد,1.1,km/h
2026-01-13 20:47:21,جهت باد,328.8,degree
2026-01-13 20:47:21,رطوبت,48.2,%
2026-01-13 20:47:21,باران,112.8,mm
2026-01-13 20:47:21,دما,9.9,°C
2026-01-13 20:37:20,دما,9.7,°C
2026-01-13 20:37:20,باران,112.8,mm
2026-01-13 20:37:20,سرعت باد,3.8,km/h
2026-01-13 20:37:20,تابش خورشیدی,0,W/m2
2026-01-13 20:37:20,رطوبت,48.4,%
2026-01-13 20:37:20,جهت باد,255.1,degree
2026-01-13 20:37:20,فشار هوا,91.8,kPa
2026-01-13 20:27:19,باران,112.8,mm
2026-01-13 20:27:19,رطوبت,48.8,%
2026-01-13 20:27:19,فشار هوا,91.8,kPa
2026-01-13 20:27:19,سرعت باد,2.9,km/h
2026-01-13 20:27:19,تابش خورشیدی,0,W/m2
2026-01-13 20:27:19,جهت باد,211.9,degree
2026-01-13 20:27:19,دما,9.3,°C
2026-01-13 20:17:16,رطوبت,46.7,%
2026-01-13 20:17:16,فشار هوا,91.8,kPa
2026-01-13 20:17:16,تابش خورشیدی,0,W/m2
2026-01-13 20:17:16,دما,9.7,°C
2026-01-13 20:17:16,باران,112.8,mm
2026-01-13 20:17:16,سرعت باد,2.4,km/h
2026-01-13 20:17:16,جهت باد,255.8,degree
2026-01-13 20:07:11,فشار هوا,91.9,kPa
2026-01-13 20:07:11,دما,10.4,°C
2026-01-13 20:07:11,سرعت باد,5.5,km/h
2026-01-13 20:07:11,باران,112.8,mm
2026-01-13 20:07:11,رطوبت,44.9,%
2026-01-13 20:07:11,تابش خورشیدی,0,W/m2
2026-01-13 20:07:11,جهت باد,243.5,degree
2026-01-13 19:57:10,جهت باد,240.4,degree
2026-01-13 19:57:10,تابش خورشیدی,0,W/m2
2026-01-13 19:57:10,سرعت باد,5.5,km/h
2026-01-13 19:57:10,دما,9.6,°C
2026-01-13 19:57:10,فشار هوا,91.8,kPa
2026-01-13 19:57:10,باران,112.8,mm
2026-01-13 19:57:10,رطوبت,46.8,%
2026-01-13 19:47:09,دما,9.7,°C
2026-01-13 19:47:09,رطوبت,46.4,%
2026-01-13 19:47:09,تابش خورشیدی,0,W/m2
2026-01-13 19:47:09,فشار هوا,91.8,kPa
2026-01-13 19:47:09,سرعت باد,6.5,km/h
2026-01-13 19:47:09,جهت باد,240.2,degree
2026-01-13 19:47:09,باران,112.8,mm
2026-01-13 19:37:09,سرعت باد,8.6,km/h
2026-01-13 19:37:09,تابش خورشیدی,0,W/m2
2026-01-13 19:37:09,باران,112.8,mm
2026-01-13 19:37:09,فشار هوا,91.8,kPa
2026-01-13 19:37:09,جهت باد,240.9,degree
2026-01-13 19:37:09,رطوبت,45.8,%
2026-01-13 19:37:09,دما,9.9,°C
2026-01-13 19:27:07,رطوبت,44.9,%
2026-01-13 19:27:07,دما,10.1,°C
2026-01-13 19:27:07,فشار هوا,91.8,kPa
2026-01-13 19:27:07,تابش خورشیدی,0,W/m2
2026-01-13 19:27:07,باران,112.8,mm
2026-01-13 19:27:07,جهت باد,243.7,degree
2026-01-13 19:27:07,سرعت باد,7.7,km/h
2026-01-13 19:17:06,دما,10.5,°C
2026-01-13 19:17:06,رطوبت,43.2,%
2026-01-13 19:17:06,فشار هوا,91.8,kPa
2026-01-13 19:17:06,سرعت باد,7.7,km/h
2026-01-13 19:17:06,تابش خورشیدی,0,W/m2
2026-01-13 19:17:06,باران,112.8,mm
2026-01-13 19:17:06,جهت باد,244.7,degree
2026-01-13 19:07:06,باران,112.8,mm
2026-01-13 19:07:06,رطوبت,41.1,%
2026-01-13 19:07:06,جهت باد,225.6,degree
2026-01-13 19:07:06,دما,11.3,°C
2026-01-13 19:07:06,فشار هوا,91.9,kPa
2026-01-13 19:07:06,سرعت باد,7.6,km/h
2026-01-13 19:07:06,تابش خورشیدی,0,W/m2
2026-01-13 18:57:04,باران,112.8,mm
2026-01-13 18:57:04,رطوبت,42.5,%
2026-01-13 18:57:04,جهت باد,247.9,degree
2026-01-13 18:57:04,تابش خورشیدی,0,W/m2
2026-01-13 18:57:04,فشار هوا,91.9,kPa
2026-01-13 18:57:04,سرعت باد,9.8,km/h
2026-01-13 18:57:04,دما,10.8,°C
2026-01-13 18:47:03,دما,11.1,°C
2026-01-13 18:47:03,فشار هوا,91.9,kPa
2026-01-13 18:47:03,باران,112.8,mm
2026-01-13 18:47:03,سرعت باد,12.2,km/h
2026-01-13 18:47:03,رطوبت,41.7,%
2026-01-13 18:47:03,جهت باد,227.4,degree
2026-01-13 18:47:03,تابش خورشیدی,0,W/m2
2026-01-13 18:37:02,فشار هوا,91.8,kPa
2026-01-13 18:37:02,دما,10.7,°C
2026-01-13 18:37:02,جهت باد,228.4,degree
2026-01-13 18:37:02,رطوبت,42.1,%
2026-01-13 18:37:02,باران,112.8,mm
2026-01-13 18:37:02,تابش خورشیدی,0,W/m2
2026-01-13 18:37:02,سرعت باد,12.4,km/h
2026-01-13 18:27:02,دما,11.1,°C
2026-01-13 18:27:02,باران,112.8,mm
2026-01-13 18:27:02,تابش خورشیدی,0,W/m2
2026-01-13 18:27:02,جهت باد,221.1,degree
2026-01-13 18:27:02,رطوبت,41,%
2026-01-13 18:27:02,فشار هوا,91.8,kPa
2026-01-13 18:27:02,سرعت باد,12.2,km/h
2026-01-13 18:17:02,سرعت باد,13.2,km/h
2026-01-13 18:17:02,دما,11.6,°C
2026-01-13 18:17:02,باران,112.8,mm
2026-01-13 18:17:02,رطوبت,39.5,%
2026-01-13 18:17:02,جهت باد,217,degree
2026-01-13 18:17:02,فشار هوا,91.9,kPa
2026-01-13 18:17:02,تابش خورشیدی,0,W/m2
2026-01-13 18:06:59,رطوبت,37.7,%
2026-01-13 18:06:59,تابش خورشیدی,0,W/m2
2026-01-13 18:06:59,دما,12.3,°C
2026-01-13 18:06:59,فشار هوا,91.9,kPa
2026-01-13 18:06:59,سرعت باد,14,km/h
2026-01-13 18:06:59,جهت باد,216.6,degree
2026-01-13 18:06:59,باران,112.8,mm
2026-01-13 17:56:59,باران,112.8,mm
2026-01-13 17:56:59,جهت باد,214,degree
2026-01-13 17:56:59,فشار هوا,91.9,kPa
2026-01-13 17:56:59,دما,12.5,°C
2026-01-13 17:56:59,سرعت باد,14.3,km/h
2026-01-13 17:56:59,تابش خورشیدی,0,W/m2
2026-01-13 17:56:59,رطوبت,37.1,%
2026-01-13 17:46:57,دما,12.5,°C
2026-01-13 17:46:57,تابش خورشیدی,0,W/m2
2026-01-13 17:46:57,رطوبت,37.1,%
2026-01-13 17:46:57,فشار هوا,91.9,kPa
2026-01-13 17:46:57,باران,112.8,mm
2026-01-13 17:46:57,سرعت باد,14.1,km/h
2026-01-13 17:46:57,جهت باد,218.2,degree
2026-01-13 17:36:56,تابش خورشیدی,0,W/m2
2026-01-13 17:36:56,فشار هوا,91.9,kPa
2026-01-13 17:36:56,رطوبت,36.4,%
2026-01-13 17:36:56,سرعت باد,12.6,km/h
2026-01-13 17:36:56,جهت باد,219.1,degree
2026-01-13 17:36:56,باران,112.8,mm
2026-01-13 17:36:56,دما,12.7,°C
2026-01-13 17:26:55,باران,112.8,mm
2026-01-13 17:26:55,تابش خورشیدی,0,W/m2
2026-01-13 17:26:55,سرعت باد,11.8,km/h
2026-01-13 17:26:55,رطوبت,35.8,%
2026-01-13 17:26:55,جهت باد,211.1,degree
2026-01-13 17:26:55,فشار هوا,91.9,kPa
2026-01-13 17:26:55,دما,12.8,°C
2026-01-13 17:16:54,جهت باد,210.6,degree
2026-01-13 17:16:54,تابش خورشیدی,0,W/m2
2026-01-13 17:16:54,سرعت باد,11.7,km/h
2026-01-13 17:16:54,رطوبت,35,%
2026-01-13 17:16:54,باران,112.8,mm
2026-01-13 17:16:54,فشار هوا,91.9,kPa
2026-01-13 17:16:54,دما,13.1,°C
2026-01-13 17:06:53,جهت باد,207.8,degree
2026-01-13 17:06:53,رطوبت,33.6,%
2026-01-13 17:06:53,تابش خورشیدی,0,W/m2
2026-01-13 17:06:53,سرعت باد,11.9,km/h
2026-01-13 17:06:53,باران,112.8,mm
2026-01-13 17:06:53,دما,13.5,°C
2026-01-13 17:06:53,فشار هوا,92,kPa
2026-01-13 16:56:52,رطوبت,32.6,%
2026-01-13 16:56:52,فشار هوا,92,kPa
2026-01-13 16:56:52,جهت باد,206.6,degree
2026-01-13 16:56:52,دما,13.8,°C
2026-01-13 16:56:52,سرعت باد,14.3,km/h
2026-01-13 16:56:52,باران,112.8,mm
2026-01-13 16:56:52,تابش خورشیدی,0,W/m2
2026-01-13 16:46:51,رطوبت,31.3,%
2026-01-13 16:46:51,تابش خورشیدی,1,W/m2
2026-01-13 16:46:51,فشار هوا,92,kPa
2026-01-13 16:46:51,سرعت باد,16.1,km/h
2026-01-13 16:46:51,جهت باد,209.6,degree
2026-01-13 16:46:51,باران,112.8,mm
2026-01-13 16:46:51,دما,14.2,°C
2026-01-13 16:36:50,سرعت باد,17.6,km/h
2026-01-13 16:36:50,تابش خورشیدی,2,W/m2
2026-01-13 16:36:50,فشار هوا,92,kPa
2026-01-13 16:36:50,رطوبت,30.1,%
2026-01-13 16:36:50,جهت باد,207.6,degree
2026-01-13 16:36:50,باران,112.8,mm
2026-01-13 16:36:50,دما,14.8,°C
2026-01-13 16:26:50,رطوبت,29.4,%
2026-01-13 16:26:50,دما,15.1,°C
2026-01-13 16:26:50,سرعت باد,22,km/h
2026-01-13 16:26:50,فشار هوا,92,kPa
2026-01-13 16:26:50,باران,112.8,mm
2026-01-13 16:26:50,جهت باد,200.8,degree
2026-01-13 16:26:50,تابش خورشیدی,14,W/m2
2026-01-13 16:16:49,فشار هوا,92,kPa
2026-01-13 16:16:49,دما,15.3,°C
2026-01-13 16:16:49,رطوبت,29.1,%
2026-01-13 16:16:49,جهت باد,204.1,degree
2026-01-13 16:16:49,تابش خورشیدی,25,W/m2
2026-01-13 16:16:49,سرعت باد,22,km/h
2026-01-13 16:16:49,باران,112.8,mm
2026-01-13 16:06:47,جهت باد,196.4,degree
2026-01-13 16:06:47,فشار هوا,92,kPa
2026-01-13 16:06:47,دما,15.3,°C
2026-01-13 16:06:47,باران,112.8,mm
2026-01-13 16:06:47,سرعت باد,24.2,km/h
2026-01-13 16:06:47,رطوبت,28.5,%
2026-01-13 16:06:47,تابش خورشیدی,36,W/m2
2026-01-13 15:56:46,باران,112.8,mm
2026-01-13 15:56:46,تابش خورشیدی,37,W/m2
2026-01-13 15:56:46,سرعت باد,21.2,km/h
2026-01-13 15:56:46,جهت باد,198.5,degree
2026-01-13 15:56:46,فشار هوا,92.1,kPa
2026-01-13 15:56:46,رطوبت,27.8,%
2026-01-13 15:56:46,دما,15.5,°C
2026-01-13 15:46:45,جهت باد,198.9,degree
2026-01-13 15:46:45,دما,15.6,°C
2026-01-13 15:46:45,رطوبت,27.2,%
2026-01-13 15:46:45,فشار هوا,92.1,kPa
2026-01-13 15:46:45,تابش خورشیدی,15,W/m2
2026-01-13 15:46:45,باران,112.8,mm
2026-01-13 15:46:45,سرعت باد,28.1,km/h
2026-01-13 15:36:45,رطوبت,25.6,%
2026-01-13 15:36:45,فشار هوا,92.1,kPa
2026-01-13 15:36:45,دما,16.3,°C
2026-01-13 15:36:45,باران,112.8,mm
2026-01-13 15:36:45,سرعت باد,26.6,km/h
2026-01-13 15:36:45,جهت باد,204.4,degree
2026-01-13 15:36:45,تابش خورشیدی,14,W/m2
2026-01-13 15:26:43,سرعت باد,27.2,km/h
2026-01-13 15:26:43,جهت باد,207.8,degree
2026-01-13 15:26:43,رطوبت,23.9,%
2026-01-13 15:26:43,فشار هوا,92.2,kPa
2026-01-13 15:26:43,دما,17.5,°C
2026-01-13 15:26:43,تابش خورشیدی,66,W/m2
2026-01-13 15:26:43,باران,112.8,mm
2026-01-13 15:16:43,دما,17.8,°C
2026-01-13 15:16:43,رطوبت,23.6,%
2026-01-13 15:16:43,فشار هوا,92.2,kPa
2026-01-13 15:16:43,سرعت باد,29.9,km/h
2026-01-13 15:16:43,باران,112.8,mm
2026-01-13 15:16:43,جهت باد,199.3,degree
2026-01-13 15:16:43,تابش خورشیدی,132,W/m2
2026-01-13 15:06:41,سرعت باد,29.3,km/h
2026-01-13 15:06:41,تابش خورشیدی,150,W/m2
2026-01-13 15:06:41,جهت باد,203.3,degree
2026-01-13 15:06:41,فشار هوا,92.2,kPa
2026-01-13 15:06:41,دما,17.9,°C
2026-01-13 15:06:41,رطوبت,23.6,%
2026-01-13 15:06:41,باران,112.8,mm
2026-01-13 14:56:41,جهت باد,204.4,degree
2026-01-13 14:56:41,سرعت باد,33.9,km/h
2026-01-13 14:56:41,دما,18.1,°C
2026-01-13 14:56:41,فشار هوا,92.2,kPa
2026-01-13 14:56:41,تابش خورشیدی,172,W/m2
2026-01-13 14:56:41,باران,112.8,mm
2026-01-13 14:56:41,رطوبت,22.9,%
2026-01-13 14:46:40,تابش خورشیدی,193,W/m2
2026-01-13 14:46:40,جهت باد,202.7,degree
2026-01-13 14:46:40,باران,112.8,mm
2026-01-13 14:46:40,رطوبت,22.9,%
2026-01-13 14:46:40,دما,18.5,°C
2026-01-13 14:46:40,سرعت باد,28.4,km/h
2026-01-13 14:46:40,فشار هوا,92.2,kPa
2026-01-13 14:36:39,رطوبت,22.4,%
2026-01-13 14:36:39,تابش خورشیدی,207,W/m2
2026-01-13 14:36:39,سرعت باد,25,km/h
2026-01-13 14:36:39,باران,112.8,mm
2026-01-13 14:36:39,جهت باد,206.1,degree
2026-01-13 14:36:39,فشار هوا,92.3,kPa
2026-01-13 14:36:39,دما,18.5,°C
2026-01-13 14:26:38,رطوبت,22.1,%
2026-01-13 14:26:38,فشار هوا,92.3,kPa
2026-01-13 14:26:38,تابش خورشیدی,226,W/m2
2026-01-13 14:26:38,دما,18.8,°C
2026-01-13 14:26:38,جهت باد,214.1,degree
2026-01-13 14:26:38,باران,112.8,mm
2026-01-13 14:26:38,سرعت باد,24,km/h
2026-01-13 14:16:39,باران,112.8,mm
2026-01-13 14:16:39,دما,18.5,°C
2026-01-13 14:16:39,جهت باد,204,degree
2026-01-13 14:16:39,رطوبت,24.1,%
2026-01-13 14:16:39,تابش خورشیدی,248,W/m2
2026-01-13 14:16:39,فشار هوا,92.2,kPa
2026-01-13 14:16:39,سرعت باد,25.7,km/h
2026-01-13 14:06:36,باران,112.8,mm
2026-01-13 14:06:36,سرعت باد,24,km/h
2026-01-13 14:06:36,دما,18.6,°C
2026-01-13 14:06:36,تابش خورشیدی,281,W/m2
2026-01-13 14:06:36,جهت باد,193,degree
2026-01-13 14:06:36,فشار هوا,92.3,kPa
2026-01-13 14:06:36,رطوبت,23.8,%
2026-01-13 13:56:35,سرعت باد,30.3,km/h
2026-01-13 13:56:35,رطوبت,23.8,%
2026-01-13 13:56:35,دما,18.3,°C
2026-01-13 13:56:35,فشار هوا,92.3,kPa
2026-01-13 13:56:35,تابش خورشیدی,365,W/m2
2026-01-13 13:56:35,جهت باد,206.3,degree
2026-01-13 13:56:35,باران,112.8,mm
2026-01-13 13:46:34,جهت باد,195.1,degree
2026-01-13 13:46:34,فشار هوا,92.2,kPa
2026-01-13 13:46:34,دما,16.8,°C
2026-01-13 13:46:34,سرعت باد,26.6,km/h
2026-01-13 13:46:34,تابش خورشیدی,201,W/m2
2026-01-13 13:46:34,رطوبت,25.9,%
2026-01-13 13:46:34,باران,112.8,mm
2026-01-13 13:36:34,تابش خورشیدی,61,W/m2
2026-01-13 13:36:34,باران,112.8,mm
2026-01-13 13:36:34,جهت باد,204.3,degree
2026-01-13 13:36:34,فشار هوا,92.2,kPa
2026-01-13 13:36:34,رطوبت,24.4,%
2026-01-13 13:36:34,سرعت باد,33.4,km/h
2026-01-13 13:36:34,دما,17.5,°C
2026-01-13 13:26:37,رطوبت,23,%
2026-01-13 13:26:37,باران,112.8,mm
2026-01-13 13:26:37,جهت باد,182.8,degree
2026-01-13 13:26:37,تابش خورشیدی,351,W/m2
2026-01-13 13:26:37,دما,18.5,°C
2026-01-13 13:26:37,سرعت باد,25,km/h
2026-01-13 13:26:37,فشار هوا,92.3,kPa
2026-01-13 13:16:31,باران,112.8,mm
2026-01-13 13:16:31,سرعت باد,34.6,km/h
2026-01-13 13:16:31,رطوبت,23.6,%
2026-01-13 13:16:31,دما,17.7,°C
2026-01-13 13:16:31,تابش خورشیدی,368,W/m2
2026-01-13 13:16:31,فشار هوا,92.3,kPa
2026-01-13 13:16:31,جهت باد,198,degree
2026-01-13 13:06:29,سرعت باد,36.8,km/h
2026-01-13 13:06:29,باران,112.8,mm
2026-01-13 13:06:29,دما,18.5,°C
2026-01-13 13:06:29,تابش خورشیدی,398,W/m2
2026-01-13 13:06:29,جهت باد,195.2,degree
2026-01-13 13:06:29,فشار هوا,92.3,kPa
2026-01-13 13:06:29,رطوبت,23.3,%
2026-01-13 12:56:29,رطوبت,23.2,%
2026-01-13 12:56:29,تابش خورشیدی,193,W/m2
2026-01-13 12:56:29,باران,112.8,mm
2026-01-13 12:56:29,سرعت باد,35.4,km/h
2026-01-13 12:56:29,فشار هوا,92.3,kPa
2026-01-13 12:56:29,دما,18.5,°C
2026-01-13 12:56:29,جهت باد,200.7,degree
2026-01-13 12:46:32,فشار هوا,92.4,kPa
2026-01-13 12:46:32,تابش خورشیدی,385,W/m2
2026-01-13 12:46:32,باران,112.8,mm
2026-01-13 12:46:32,رطوبت,23.1,%
2026-01-13 12:46:32,دما,18.7,°C
2026-01-13 12:46:32,سرعت باد,31.4,km/h
2026-01-13 12:46:32,جهت باد,184.3,degree
2026-01-13 12:36:26,سرعت باد,37.2,km/h
2026-01-13 12:36:26,باران,112.8,mm
2026-01-13 12:36:26,رطوبت,23.7,%
2026-01-13 12:36:26,فشار هوا,92.4,kPa
2026-01-13 12:36:26,جهت باد,195,degree
2026-01-13 12:36:26,تابش خورشیدی,406,W/m2
2026-01-13 12:36:26,دما,18.4,°C
2026-01-13 12:26:25,رطوبت,23.3,%
2026-01-13 12:26:25,سرعت باد,31,km/h
2026-01-13 12:26:25,جهت باد,200.4,degree
2026-01-13 12:26:25,باران,112.8,mm
2026-01-13 12:26:25,فشار هوا,92.4,kPa
2026-01-13 12:26:25,تابش خورشیدی,435,W/m2
2026-01-13 12:26:25,دما,19.1,°C
2026-01-13 12:16:24,رطوبت,24.8,%
2026-01-13 12:16:24,دما,18.2,°C
2026-01-13 12:16:24,جهت باد,192,degree
2026-01-13 12:16:24,سرعت باد,31.4,km/h
2026-01-13 12:16:24,تابش خورشیدی,453,W/m2
2026-01-13 12:16:24,فشار هوا,92.4,kPa
2026-01-13 12:16:24,باران,112.8,mm
2026-01-13 12:06:24,فشار هوا,92.5,kPa
2026-01-13 12:06:24,سرعت باد,36.6,km/h
2026-01-13 12:06:24,تابش خورشیدی,450,W/m2
2026-01-13 12:06:24,رطوبت,23.7,%
2026-01-13 12:06:24,جهت باد,190.5,degree
2026-01-13 12:06:24,باران,112.8,mm
2026-01-13 12:06:24,دما,18.8,°C
2026-01-13 11:56:23,دما,18.5,°C
2026-01-13 11:56:23,جهت باد,190.6,degree
2026-01-13 11:56:23,فشار هوا,92.5,kPa
2026-01-13 11:56:23,سرعت باد,32.7,km/h
2026-01-13 11:56:23,رطوبت,24.5,%
2026-01-13 11:56:23,باران,112.8,mm
2026-01-13 11:56:23,تابش خورشیدی,422,W/m2
2026-01-13 11:46:21,رطوبت,24.7,%
2026-01-13 11:46:21,فشار هوا,92.6,kPa
2026-01-13 11:46:21,تابش خورشیدی,383,W/m2
2026-01-13 11:46:21,دما,18.5,°C
2026-01-13 11:46:21,باران,112.8,mm
2026-01-13 11:46:21,سرعت باد,28.5,km/h
2026-01-13 11:46:21,جهت باد,198.2,degree
2026-01-13 11:36:21,دما,18.5,°C
2026-01-13 11:36:21,باران,112.8,mm
2026-01-13 11:36:21,فشار هوا,92.5,kPa
2026-01-13 11:36:21,تابش خورشیدی,389,W/m2
2026-01-13 11:36:21,رطوبت,25.4,%
2026-01-13 11:36:21,جهت باد,196.4,degree
2026-01-13 11:36:21,سرعت باد,37.4,km/h
2026-01-13 11:26:21,جهت باد,194.7,degree
2026-01-13 11:26:21,سرعت باد,28.8,km/h
2026-01-13 11:26:21,باران,112.8,mm
2026-01-13 11:26:21,رطوبت,25.8,%
2026-01-13 11:26:21,دما,18.6,°C
2026-01-13 11:26:21,فشار هوا,92.6,kPa
2026-01-13 11:26:21,تابش خورشیدی,385,W/m2
2026-01-13 11:16:19,رطوبت,25.8,%
2026-01-13 11:16:19,جهت باد,192.6,degree
2026-01-13 11:16:19,دما,18.2,°C
2026-01-13 11:16:19,باران,112.8,mm
2026-01-13 11:16:19,سرعت باد,29.2,km/h
2026-01-13 11:16:19,فشار هوا,92.6,kPa
2026-01-13 11:16:19,تابش خورشیدی,386,W/m2
2026-01-13 11:06:18,دما,18,°C
2026-01-13 11:06:18,تابش خورشیدی,379,W/m2
2026-01-13 11:06:18,فشار هوا,92.7,kPa
2026-01-13 11:06:18,سرعت باد,21.7,km/h
2026-01-13 11:06:18,رطوبت,26.8,%
2026-01-13 11:06:18,جهت باد,205.8,degree
2026-01-13 11:06:18,باران,112.8,mm
2026-01-13 10:56:17,دما,17.5,°C
2026-01-13 10:56:17,سرعت باد,19.4,km/h
2026-01-13 10:56:17,باران,112.8,mm
2026-01-13 10:56:17,رطوبت,28.7,%
2026-01-13 10:56:17,جهت باد,178.5,degree
2026-01-13 10:56:17,تابش خورشیدی,375,W/m2
2026-01-13 10:56:17,فشار هوا,92.7,kPa
2026-01-13 10:46:16,جهت باد,172.3,degree
2026-01-13 10:46:16,تابش خورشیدی,368,W/m2
2026-01-13 10:46:16,رطوبت,30.3,%
2026-01-13 10:46:16,سرعت باد,14.5,km/h
2026-01-13 10:46:16,دما,17.1,°C
2026-01-13 10:46:16,فشار هوا,92.7,kPa
2026-01-13 10:46:16,باران,112.8,mm
2026-01-13 10:36:15,دما,16.3,°C
2026-01-13 10:36:15,رطوبت,31.1,%
2026-01-13 10:36:15,فشار هوا,92.8,kPa
2026-01-13 10:36:15,سرعت باد,17.4,km/h
2026-01-13 10:36:15,جهت باد,190.9,degree
2026-01-13 10:36:15,باران,112.8,mm
2026-01-13 10:36:15,تابش خورشیدی,361,W/m2
2026-01-13 10:26:14,سرعت باد,20.6,km/h
2026-01-13 10:26:14,دما,16.1,°C
2026-01-13 10:26:14,جهت باد,182.5,degree
2026-01-13 10:26:14,رطوبت,31.8,%
2026-01-13 10:26:14,فشار هوا,92.8,kPa
2026-01-13 10:26:14,باران,112.8,mm
2026-01-13 10:26:14,تابش خورشیدی,351,W/m2
2026-01-13 10:16:13,فشار هوا,92.8,kPa
2026-01-13 10:16:13,باران,112.8,mm
2026-01-13 10:16:13,سرعت باد,15.9,km/h
2026-01-13 10:16:13,رطوبت,33.6,%
2026-01-13 10:16:13,جهت باد,159.2,degree
2026-01-13 10:16:13,دما,15.7,°C
2026-01-13 10:16:13,تابش خورشیدی,344,W/m2
2026-01-13 10:06:11,فشار هوا,92.8,kPa
2026-01-13 10:06:11,تابش خورشیدی,336,W/m2
2026-01-13 10:06:11,جهت باد,180,degree
2026-01-13 10:06:11,رطوبت,35.3,%
2026-01-13 10:06:11,سرعت باد,17,km/h
2026-01-13 10:06:11,دما,14.9,°C
2026-01-13 10:06:11,باران,112.8,mm
2026-01-13 09:56:11,سرعت باد,12.9,km/h
2026-01-13 09:56:11,دما,14.4,°C
2026-01-13 09:56:11,رطوبت,36.3,%
2026-01-13 09:56:11,تابش خورشیدی,331,W/m2
2026-01-13 09:56:11,جهت باد,181,degree
2026-01-13 09:56:11,فشار هوا,92.9,kPa
2026-01-13 09:56:11,باران,112.8,mm
2026-01-13 09:46:10,رطوبت,47,%
2026-01-13 09:46:10,فشار هوا,92.6,kPa
2026-01-13 09:46:10,سرعت باد,2.1,km/h
2026-01-13 09:46:10,باران,112.8,mm
2026-01-13 09:46:10,دما,11.8,°C
2026-01-13 09:46:10,تابش خورشیدی,317,W/m2
2026-01-13 09:46:10,جهت باد,77.1,degree
2026-01-13 09:36:09,سرعت باد,6,km/h
2026-01-13 09:36:09,رطوبت,48,%
2026-01-13 09:36:09,دما,11.2,°C
2026-01-13 09:36:09,فشار هوا,92.7,kPa
2026-01-13 09:36:09,باران,112.8,mm
2026-01-13 09:36:09,جهت باد,118.4,degree
2026-01-13 09:36:09,تابش خورشیدی,315,W/m2
2026-01-13 09:26:07,رطوبت,49.8,%
2026-01-13 09:26:07,باران,112.8,mm
2026-01-13 09:26:07,سرعت باد,3.9,km/h
2026-01-13 09:26:07,تابش خورشیدی,290,W/m2
2026-01-13 09:26:07,فشار هوا,92.6,kPa
2026-01-13 09:26:07,جهت باد,93.7,degree
2026-01-13 09:26:07,دما,10.3,°C
2026-01-13 09:16:06,سرعت باد,3.5,km/h
2026-01-13 09:16:06,باران,112.8,mm
2026-01-13 09:16:06,دما,9.5,°C
2026-01-13 09:16:06,فشار هوا,92.6,kPa
2026-01-13 09:16:06,رطوبت,52.4,%
2026-01-13 09:16:06,جهت باد,115.7,degree
2026-01-13 09:16:06,تابش خورشیدی,260,W/m2
2026-01-13 09:06:06,جهت باد,56.6,degree
2026-01-13 09:06:06,فشار هوا,92.5,kPa
2026-01-13 09:06:06,تابش خورشیدی,244,W/m2
